start,end,elapsed
2025-08-28T11:21:33,2025-08-28T11:22:00,26.3075168132782
2025-08-28T11:22:07,2025-08-28T11:22:35,27.87175703048706
2025-08-28T11:22:42,2025-08-28T11:23:09,27.291604042053223
2025-08-28T11:23:17,2025-08-28T11:23:44,26.974706888198853
2025-08-28T11:23:51,2025-08-28T11:24:17,25.94701886177063
2025-08-28T11:24:25,2025-08-28T11:24:54,28.7964780330658
2025-08-28T11:25:01,2025-08-28T11:25:28,26.84838914871216
2025-08-28T11:25:36,2025-08-28T11:26:04,27.93637990951538
2025-08-28T11:26:12,2025-08-28T11:26:38,25.87323498725891
2025-08-28T11:26:45,2025-08-28T11:27:13,28.32664704322815
2025-08-28T11:27:21,2025-08-28T11:27:50,29.043774843215942
2025-08-28T11:27:58,2025-08-28T11:28:24,26.016209840774536
2025-08-28T11:28:31,2025-08-28T11:28:57,26.377866983413696
2025-08-28T11:29:05,2025-08-28T11:29:30,25.763522148132324
2025-08-28T11:29:37,2025-08-28T11:30:06,28.68572211265564
2025-08-28T11:30:14,2025-08-28T11:30:41,27.34964394569397
2025-08-28T11:30:48,2025-08-28T11:31:13,25.16223382949829
2025-08-28T11:31:21,2025-08-28T11:31:49,28.232861042022705
2025-08-28T11:31:57,2025-08-28T11:32:24,26.74635004997253
2025-08-28T11:32:31,2025-08-28T11:32:57,26.17854404449463
2025-08-28T11:33:05,2025-08-28T11:33:32,27.26002788543701
2025-08-28T11:33:40,2025-08-28T11:34:07,27.51259207725525
2025-08-28T11:34:15,2025-08-28T11:34:40,25.570910930633545
2025-08-28T11:34:48,2025-08-28T11:35:14,26.382490873336792
2025-08-28T11:35:22,2025-08-28T11:35:49,27.07571697235108
2025-08-28T11:35:56,2025-08-28T11:36:24,28.156644821166992
2025-08-28T11:36:32,2025-08-28T11:37:00,27.90138578414917
2025-08-28T11:37:07,2025-08-28T11:37:37,29.18604016304016
2025-08-28T11:37:44,2025-08-28T11:38:12,27.193689107894897
2025-08-28T11:38:19,2025-08-28T11:38:47,27.786954164505005
2025-08-28T11:38:54,2025-08-28T11:39:21,27.024013996124268
2025-08-28T11:39:29,2025-08-28T11:39:56,27.08509397506714
2025-08-28T11:40:04,2025-08-28T11:40:31,27.47628116607666
2025-08-28T11:40:39,2025-08-28T11:41:05,26.551411867141724
2025-08-28T11:41:12,2025-08-28T11:41:40,27.769025087356567
2025-08-28T11:41:48,2025-08-28T11:42:14,26.275484085083008
2025-08-28T11:42:22,2025-08-28T11:42:50,28.831382036209103
2025-08-28T11:42:58,2025-08-28T11:43:24,25.557862043380737
2025-08-28T11:43:31,2025-08-28T11:43:59,27.31305193901062
2025-08-28T11:44:06,2025-08-28T11:44:33,27.213760137557983
2025-08-28T11:44:41,2025-08-28T11:45:06,25.849125862121586
2025-08-28T11:45:13,2025-08-28T11:45:41,27.972321033477783
2025-08-28T11:45:48,2025-08-28T11:46:16,27.39101195335388
2025-08-28T11:46:23,2025-08-28T11:46:50,26.333046913146973
2025-08-28T11:46:57,2025-08-28T11:47:24,27.04414701461792
2025-08-28T11:47:32,2025-08-28T11:47:59,26.92528915405273
2025-08-28T11:48:06,2025-08-28T11:48:34,27.95676898956299
2025-08-28T11:48:42,2025-08-28T11:49:10,28.161036014556885
2025-08-28T11:49:18,2025-08-28T11:49:46,28.384286880493164
2025-08-28T11:49:53,2025-08-28T11:50:21,27.989842891693115
2025-08-28T11:50:29,2025-08-28T11:50:55,25.847118139266968
2025-08-28T11:51:02,2025-08-28T11:51:29,27.46942400932312
2025-08-28T11:51:37,2025-08-28T11:52:03,25.76433205604553
2025-08-28T11:52:10,2025-08-28T11:52:35,25.44569993019104
2025-08-28T11:52:43,2025-08-28T11:53:10,27.03003692626953
2025-08-28T11:53:18,2025-08-28T11:53:44,26.69515419006348
2025-08-28T11:53:52,2025-08-28T11:54:19,26.314841985702515
2025-08-28T11:54:26,2025-08-28T11:54:52,25.92256021499633
2025-08-28T11:54:59,2025-08-28T11:55:26,27.0518651008606
2025-08-28T11:55:34,2025-08-28T11:56:00,26.41515803337097
2025-08-28T11:56:07,2025-08-28T11:56:34,26.76597905158997
2025-08-28T11:56:42,2025-08-28T11:57:10,28.084923028945923
2025-08-28T11:57:18,2025-08-28T11:57:45,27.342990159988403
2025-08-28T11:57:52,2025-08-28T11:58:18,25.37227416038513
2025-08-28T11:58:25,2025-08-28T11:58:51,26.15858817100525
2025-08-28T11:58:58,2025-08-28T11:59:26,27.970775842666622
2025-08-28T11:59:34,2025-08-28T12:00:02,28.54884696006775
2025-08-28T12:00:10,2025-08-28T12:00:36,25.528526067733765
2025-08-28T12:00:43,2025-08-28T12:01:10,27.26626300811768
2025-08-28T12:01:18,2025-08-28T12:01:46,28.654247999191284
2025-08-28T12:01:54,2025-08-28T12:02:22,28.266541957855225
2025-08-28T12:02:30,2025-08-28T12:02:59,28.355089902877808
2025-08-28T12:03:06,2025-08-28T12:03:32,25.6268789768219
2025-08-28T12:03:40,2025-08-28T12:04:08,28.4177520275116
2025-08-28T12:04:15,2025-08-28T12:04:43,27.25137209892273
2025-08-28T12:04:50,2025-08-28T12:05:16,26.005831003189087
2025-08-28T12:05:24,2025-08-28T12:05:50,25.85660481452942
2025-08-28T12:05:57,2025-08-28T12:06:22,25.1021249294281
2025-08-28T12:06:29,2025-08-28T12:06:55,25.93017292022705
2025-08-28T12:07:03,2025-08-28T12:07:30,27.509301900863647
2025-08-28T12:07:37,2025-08-28T12:08:05,27.777348041534424
2025-08-28T12:08:12,2025-08-28T12:08:41,28.395493030548096
2025-08-28T12:08:48,2025-08-28T12:09:16,28.12982487678528
2025-08-28T12:09:23,2025-08-28T12:09:51,27.31018590927124
2025-08-28T12:09:58,2025-08-28T12:10:26,27.72249317169189
2025-08-28T12:10:34,2025-08-28T12:11:01,27.32694292068481
2025-08-28T12:11:09,2025-08-28T12:11:37,28.205443143844604
2025-08-28T12:11:45,2025-08-28T12:12:12,27.76711082458496
2025-08-28T12:12:20,2025-08-28T12:12:48,27.81014394760132
2025-08-28T12:12:55,2025-08-28T12:13:21,25.552917957305908
2025-08-28T12:13:28,2025-08-28T12:13:55,27.13732981681824
2025-08-28T12:14:03,2025-08-28T12:14:31,28.12083411216736
2025-08-28T12:14:39,2025-08-28T12:15:06,27.28387188911438
2025-08-28T12:15:13,2025-08-28T12:15:42,28.251487970352173
2025-08-28T12:15:49,2025-08-28T12:16:18,28.340665102005005
2025-08-28T12:16:25,2025-08-28T12:16:54,28.380125045776367
2025-08-28T12:17:02,2025-08-28T12:17:30,28.474379062652588
2025-08-28T12:17:38,2025-08-28T12:18:04,25.528308868408203
2025-08-28T12:18:12,2025-08-28T12:18:40,28.510823011398315
2025-08-28T12:18:48,2025-08-28T12:19:16,28.0047869682312
