start,end,elapsed
2025-08-29T14:58:25,2025-08-29T14:58:57,32.68047499656677
2025-08-29T14:59:05,2025-08-29T14:59:35,30.15379500389099
2025-08-29T14:59:43,2025-08-29T15:00:13,29.346951007843018
2025-08-29T15:00:21,2025-08-29T15:00:53,31.81979990005493
2025-08-29T15:01:01,2025-08-29T15:01:32,31.214736223220825
2025-08-29T15:01:41,2025-08-29T15:02:11,30.601354122161865
2025-08-29T15:02:20,2025-08-29T15:02:51,31.76909685134888
2025-08-29T15:02:59,2025-08-29T15:03:28,28.631420135498047
2025-08-29T15:03:36,2025-08-29T15:04:06,30.09203791618347
2025-08-29T15:04:14,2025-08-29T15:04:44,29.663970947265625
2025-08-29T15:04:52,2025-08-29T15:05:24,32.22439503669739
2025-08-29T15:05:32,2025-08-29T15:06:04,31.86675310134888
2025-08-29T15:06:11,2025-08-29T15:06:40,28.998028993606567
2025-08-29T15:06:49,2025-08-29T15:07:20,31.73223900794983
2025-08-29T15:07:29,2025-08-29T15:08:01,31.806124925613403
2025-08-29T15:08:09,2025-08-29T15:08:40,30.90799188613892
2025-08-29T15:08:48,2025-08-29T15:09:19,30.919650077819824
2025-08-29T15:09:27,2025-08-29T15:09:58,30.704752922058105
2025-08-29T15:10:06,2025-08-29T15:10:36,30.46059799194336
2025-08-29T15:10:44,2025-08-29T15:11:14,29.395232915878296
2025-08-29T15:11:22,2025-08-29T15:11:53,31.58648419380188
2025-08-29T15:12:01,2025-08-29T15:12:31,30.105916023254395
2025-08-29T15:12:39,2025-08-29T15:13:10,31.27296781539917
2025-08-29T15:13:19,2025-08-29T15:13:49,30.61201286315918
2025-08-29T15:13:57,2025-08-29T15:14:27,30.039072036743164
2025-08-29T15:14:35,2025-08-29T15:15:07,31.146135091781616
2025-08-29T15:15:15,2025-08-29T15:15:45,29.91118216514588
2025-08-29T15:15:53,2025-08-29T15:16:24,30.64326906204224
2025-08-29T15:16:32,2025-08-29T15:17:01,28.998962879180908
2025-08-29T15:17:09,2025-08-29T15:17:39,29.73669695854187
2025-08-29T15:17:47,2025-08-29T15:18:19,31.90349102020264
2025-08-29T15:18:28,2025-08-29T15:19:00,32.33823299407959
2025-08-29T15:19:08,2025-08-29T15:19:40,32.33588194847107
2025-08-29T15:19:49,2025-08-29T15:20:20,31.451555013656616
2025-08-29T15:20:29,2025-08-29T15:21:05,35.81209897994995
2025-08-29T15:21:13,2025-08-29T15:21:47,34.25614595413208
2025-08-29T15:21:56,2025-08-29T15:22:29,33.17785906791687
2025-08-29T15:22:37,2025-08-29T15:23:09,31.74443006515503
2025-08-29T15:23:17,2025-08-29T15:23:49,31.908259868621823
2025-08-29T15:23:57,2025-08-29T15:24:32,34.46584987640381
2025-08-29T15:24:40,2025-08-29T15:25:10,29.69658708572388
2025-08-29T15:25:18,2025-08-29T15:25:49,30.447680950164795
2025-08-29T15:25:57,2025-08-29T15:26:34,36.86774802207947
2025-08-29T15:26:42,2025-08-29T15:27:14,31.135370016098022
2025-08-29T15:27:21,2025-08-29T15:27:51,29.47846388816833
2025-08-29T15:27:59,2025-08-29T15:28:30,31.168565034866333
2025-08-29T15:28:38,2025-08-29T15:29:08,30.2491261959076
2025-08-29T15:29:16,2025-08-29T15:29:48,31.550413131713867
