start,end,elapsed
2024-04-22T18:25:40,2024-04-22T18:25:40,0.0061349868774414
2024-04-22T18:25:44,2024-04-22T18:25:44,0.0066151618957519
2024-04-22T18:25:49,2024-04-22T18:25:49,0.006422996520996
2024-04-22T18:25:53,2024-04-22T18:25:53,0.0068769454956054
2024-04-22T18:25:57,2024-04-22T18:25:57,0.0065369606018066
2024-04-22T18:26:02,2024-04-22T18:26:02,0.0064568519592285
2024-04-22T18:26:06,2024-04-22T18:26:06,0.0066649913787841
2024-04-22T18:26:11,2024-04-22T18:26:11,0.0064198970794677
2024-04-22T18:26:16,2024-04-22T18:26:16,0.0062510967254638
2024-04-22T18:26:21,2024-04-22T18:26:21,0.0062839984893798
2024-04-22T18:26:25,2024-04-22T18:26:25,0.0064361095428466
2024-04-22T18:26:30,2024-04-22T18:26:30,0.0065381526947021
2024-04-22T18:26:34,2024-04-22T18:26:34,0.0065979957580566
2024-04-22T18:26:39,2024-04-22T18:26:39,0.0066409111022949
2024-04-22T18:26:43,2024-04-22T18:26:43,0.0063920021057128
2024-04-22T18:26:48,2024-04-22T18:26:48,0.0061359405517578
2024-04-22T18:26:52,2024-04-22T18:26:52,0.0062289237976074
2024-04-22T18:26:57,2024-04-22T18:26:57,0.0062410831451416
2024-04-22T18:27:01,2024-04-22T18:27:01,0.0066220760345458
2024-04-22T18:27:06,2024-04-22T18:27:06,0.006160020828247
2024-04-22T18:27:10,2024-04-22T18:27:10,0.0064220428466796
2024-04-22T18:27:15,2024-04-22T18:27:15,0.0061049461364746
2024-04-22T18:27:20,2024-04-22T18:27:20,0.0066320896148681
2024-04-22T18:27:24,2024-04-22T18:27:24,0.0064070224761962
2024-04-22T18:27:29,2024-04-22T18:27:29,0.006476879119873
2024-04-22T18:27:35,2024-04-22T18:27:35,0.0065009593963623
2024-04-22T18:27:39,2024-04-22T18:27:39,0.0062580108642578
2024-04-22T18:27:44,2024-04-22T18:27:44,0.0064799785614013
2024-04-22T18:27:48,2024-04-22T18:27:48,0.0062799453735351
2024-04-22T18:27:53,2024-04-22T18:27:53,0.0063459873199462
2024-04-22T18:27:57,2024-04-22T18:27:57,0.0061960220336914
2024-04-22T18:28:02,2024-04-22T18:28:02,0.0062448978424072
2024-04-22T18:28:08,2024-04-22T18:28:08,0.0085020065307617
2024-04-22T18:28:12,2024-04-22T18:28:12,0.0067260265350341
2024-04-22T18:28:17,2024-04-22T18:28:17,0.0064349174499511
2024-04-22T18:28:22,2024-04-22T18:28:22,0.0064139366149902
2024-04-22T18:28:26,2024-04-22T18:28:26,0.0068159103393554
2024-04-22T18:28:31,2024-04-22T18:28:31,0.0062360763549804
2024-04-22T18:28:35,2024-04-22T18:28:35,0.0070979595184326
2024-04-22T18:28:40,2024-04-22T18:28:40,0.0063769817352294
2024-04-22T18:28:44,2024-04-22T18:28:44,0.0067219734191894
2024-04-22T18:28:49,2024-04-22T18:28:49,0.0064289569854736
2024-04-22T18:28:53,2024-04-22T18:28:53,0.006598949432373
2024-04-22T18:28:58,2024-04-22T18:28:58,0.0061659812927246
2024-04-22T18:29:03,2024-04-22T18:29:03,0.0062088966369628
2024-04-22T18:29:07,2024-04-22T18:29:07,0.0064020156860351
2024-04-22T18:29:12,2024-04-22T18:29:12,0.0096230506896972
2024-04-22T18:29:16,2024-04-22T18:29:16,0.010167121887207
2024-04-22T18:29:21,2024-04-22T18:29:21,0.0079908370971679
2024-04-22T18:29:26,2024-04-22T18:29:26,0.0064489841461181
2024-04-22T18:29:30,2024-04-22T18:29:30,0.006594181060791
2024-04-22T18:29:35,2024-04-22T18:29:35,0.0063061714172363
2024-04-22T18:29:39,2024-04-22T18:29:39,0.0062770843505859
2024-04-22T18:29:44,2024-04-22T18:29:44,0.0067620277404785
2024-04-22T18:29:49,2024-04-22T18:29:49,0.0067129135131835
2024-04-22T18:29:53,2024-04-22T18:29:53,0.006376028060913
2024-04-22T18:29:58,2024-04-22T18:29:58,0.0063669681549072
2024-04-22T18:30:03,2024-04-22T18:30:03,0.0061800479888916
2024-04-22T18:30:07,2024-04-22T18:30:07,0.0062429904937744
2024-04-22T18:30:12,2024-04-22T18:30:12,0.0064749717712402
2024-04-22T18:30:16,2024-04-22T18:30:16,0.0061831474304199
2024-04-22T18:30:21,2024-04-22T18:30:21,0.0064079761505126
2024-04-22T18:30:25,2024-04-22T18:30:25,0.0063951015472412
2024-04-22T18:30:31,2024-04-22T18:30:31,0.0064969062805175
2024-04-22T18:30:35,2024-04-22T18:30:35,0.0063269138336181
2024-04-22T18:30:40,2024-04-22T18:30:40,0.0062508583068847
2024-04-22T18:30:45,2024-04-22T18:30:45,0.0068080425262451
2024-04-22T18:30:49,2024-04-22T18:30:49,0.0061969757080078
2024-04-22T18:30:54,2024-04-22T18:30:54,0.0062110424041748
2024-04-22T18:30:58,2024-04-22T18:30:58,0.0068490505218505
2024-04-22T18:31:03,2024-04-22T18:31:03,0.0064969062805175
2024-04-22T18:31:07,2024-04-22T18:31:08,0.0061759948730468
2024-04-22T18:31:12,2024-04-22T18:31:12,0.006976842880249
2024-04-22T18:31:17,2024-04-22T18:31:17,0.0062761306762695
2024-04-22T18:31:21,2024-04-22T18:31:21,0.0064899921417236
2024-04-22T18:31:26,2024-04-22T18:31:26,0.0063879489898681
2024-04-22T18:31:31,2024-04-22T18:31:31,0.0061900615692138
2024-04-22T18:31:35,2024-04-22T18:31:35,0.0082259178161621
2024-04-22T18:31:41,2024-04-22T18:31:41,0.0064830780029296
2024-04-22T18:31:46,2024-04-22T18:31:46,0.0062918663024902
2024-04-22T18:31:53,2024-04-22T18:31:53,0.00651216506958
2024-04-22T18:31:58,2024-04-22T18:31:58,0.0066080093383789
2024-04-22T18:32:02,2024-04-22T18:32:02,0.0064301490783691
2024-04-22T18:32:08,2024-04-22T18:32:08,0.0064458847045898
2024-04-22T18:32:13,2024-04-22T18:32:13,0.0063300132751464
2024-04-22T18:32:18,2024-04-22T18:32:18,0.0062580108642578
2024-04-22T18:32:22,2024-04-22T18:32:22,0.0063569545745849
2024-04-22T18:32:27,2024-04-22T18:32:27,0.007030963897705
2024-04-22T18:32:32,2024-04-22T18:32:32,0.0063700675964355
2024-04-22T18:32:36,2024-04-22T18:32:36,0.0065410137176513
2024-04-22T18:32:41,2024-04-22T18:32:41,0.0080389976501464
2024-04-22T18:32:45,2024-04-22T18:32:45,0.0067231655120849
2024-04-22T18:32:50,2024-04-22T18:32:50,0.0063109397888183
2024-04-22T18:32:55,2024-04-22T18:32:55,0.0063371658325195
2024-04-22T18:32:59,2024-04-22T18:32:59,0.0069148540496826
2024-04-22T18:33:04,2024-04-22T18:33:04,0.0063800811767578
2024-04-22T18:33:08,2024-04-22T18:33:09,0.0062570571899414
2024-04-22T18:33:13,2024-04-22T18:33:13,0.0064549446105957
2024-04-22T18:33:18,2024-04-22T18:33:18,0.0067880153656005
2024-04-22T18:33:22,2024-04-22T18:33:22,0.006540060043334961
