start,end,elapsed
2024-04-23T05:19:22,2024-04-23T05:19:22,0.0076839923858642
2024-04-23T05:19:39,2024-04-23T05:19:39,0.0064320564270019
2024-04-23T05:19:58,2024-04-23T05:19:58,0.006782054901123
2024-04-23T05:20:14,2024-04-23T05:20:14,0.0068371295928955
2024-04-23T05:20:32,2024-04-23T05:20:32,0.0072629451751708
2024-04-23T05:20:52,2024-04-23T05:20:52,0.0073139667510986
2024-04-23T05:21:10,2024-04-23T05:21:10,0.0076179504394531
2024-04-23T05:21:28,2024-04-23T05:21:28,0.0064809322357177
2024-04-23T05:21:45,2024-04-23T05:21:45,0.0070998668670654
2024-04-23T05:22:02,2024-04-23T05:22:02,0.0072510242462158
2024-04-23T05:22:20,2024-04-23T05:22:20,0.0065629482269287
2024-04-23T05:22:42,2024-04-23T05:22:42,0.0083122253417968
2024-04-23T05:22:59,2024-04-23T05:22:59,0.0067939758300781
2024-04-23T05:23:16,2024-04-23T05:23:16,0.0073750019073486
2024-04-23T05:23:34,2024-04-23T05:23:34,0.0069310665130615
2024-04-23T05:23:51,2024-04-23T05:23:51,0.0085358619689941
2024-04-23T05:24:11,2024-04-23T05:24:11,0.0073640346527099
2024-04-23T05:24:31,2024-04-23T05:24:31,0.0070559978485107
2024-04-23T05:24:47,2024-04-23T05:24:47,0.0066981315612792
2024-04-23T05:25:05,2024-04-23T05:25:05,0.006937026977539
2024-04-23T05:25:25,2024-04-23T05:25:25,0.0069720745086669
2024-04-23T05:25:43,2024-04-23T05:25:43,0.0071241855621337
2024-04-23T05:26:00,2024-04-23T05:26:00,0.0076410770416259
2024-04-23T05:26:17,2024-04-23T05:26:17,0.0089170932769775
2024-04-23T05:26:34,2024-04-23T05:26:34,0.0070810317993164
2024-04-23T05:26:54,2024-04-23T05:26:54,0.0072329044342041
2024-04-23T05:27:12,2024-04-23T05:27:12,0.0068068504333496
2024-04-23T05:27:29,2024-04-23T05:27:29,0.0071549415588378
2024-04-23T05:27:46,2024-04-23T05:27:46,0.0072329044342041
2024-04-23T05:28:04,2024-04-23T05:28:04,0.007261037826538
2024-04-23T05:28:21,2024-04-23T05:28:21,0.007822036743164
2024-04-23T05:28:38,2024-04-23T05:28:38,0.0064749717712402
2024-04-23T05:28:56,2024-04-23T05:28:56,0.0068910121917724
2024-04-23T05:29:13,2024-04-23T05:29:13,0.0108199119567871
2024-04-23T05:29:30,2024-04-23T05:29:30,0.0072200298309326
2024-04-23T05:29:48,2024-04-23T05:29:48,0.007080078125
